	id	reference	frame	x	y	w	h
1400	id02015	6d7kp35oc-0	5013.0	0.275	0.177	0.423	0.564
1401	id02016	eo4rvWY5U80	2503.0	0.395	0.162	0.31	0.552
1402	id02017	26_znnopsbU	2287.0	0.082	0.311	0.378	0.504
1403	id02018	QRcCq-TSawc	3079.0	0.532	0.182	0.392	0.696
1404	id02019	0O-T2-JE0og	4523.0	0.436	0.209	0.447	0.794
1405	id02020	iGXggJnMYnw	11599.0	0.441	0.199	0.153	0.27
1406	id02021	xWKyAg0mCtc	8764.0	0.433	0.126	0.336	0.598
1407	id02022	QBunEkUEpFY	870.0	0.569	0.18	0.212	0.377
1408	id02023	nUStavPHkQI	621.0	0.382	0.205	0.291	0.517
1409	id02024	5yDgSAKSrq8	555.0	0.453	0.082	0.223	0.396
1410	id02030	PFMS1vDfDvQ	873.0	0.288	0.15	0.343	0.61
1411	id02032	tWVk67Cnu6s	5431.0	0.164	0.062	0.507	0.9
1412	id02033	pnviMzz9y88	574.0	0.331	0.248	0.454	0.807
1413	id02034	V1iNfNJwDzo	326.0	0.566	0.261	0.219	0.39
1414	id02035	VAoOu4dKROY	5013.0	0.651	0.19	0.18	0.349
1415	id02036	bn3TJP0NWv0	1301.0	0.42	0.257	0.269	0.358
1416	id02037	EifEjgo_Caw	7993.0	0.291	0.065	0.624	1.107
1417	id02038	nGd--ctZREU	1728.0	0.17	0.161	0.311	0.553
1418	id02039	xMGCDzOT0ms	1722.0	0.516	0.171	0.169	0.3
1419	id02040	_SP88jCyLdU	3559.0	0.361	0.092	0.605	1.075
1420	id02041	1pKKDPKYO9E	3969.0	0.616	0.298	0.132	0.235
1421	id02043	z5TNEc30rUs	6.0	0.417	0.223	0.348	0.609
1422	id02045	JQ5RFqml2nw	1201.0	0.429	0.238	0.204	0.363
1423	id02047	hM3upL_WiuE	2244.0	0.467	0.155	0.438	0.779
1424	id02048	HpRQR7cfUhI	13190.0	0.143	0.201	0.372	0.66
1425	id02049	A-xYuIIvLqQ	521.0	0.643	0.196	0.119	0.212
1426	id02051	LlUZ2bzuhow	649.0	0.286	0.164	0.432	0.768
1427	id02052	s3zPMkr8aBE	887.0	0.237	0.226	0.296	0.395
1428	id02053	gI6bIMjiaho	5720.0	0.306	0.268	0.402	0.536
1429	id02055	O7iOiHeBgz0	2459.0	0.357	0.23	0.338	0.6
1430	id02057	8fS6cev_v7A	1158.0	0.429	0.238	0.259	0.389
1431	id02058	SnCfdB_v_6I	4663.0	0.331	0.147	0.398	0.531
1432	id02059	iH878sgMdpU	425.0	0.283	0.147	0.368	0.649
1433	id02060	hOhbFNQec8o	1147.0	0.277	0.16	0.51	0.68
1434	id02061	YywmQ4f9e5k	341.0	0.457	0.162	0.274	0.486
1435	id02062	E7aVVW8QpBk	3762.0	0.415	0.054	0.331	0.588
1436	id02067	azrdeqzUVN0	20174.0	0.257	0.23	0.383	0.681
1437	id02068	XvpU5GY25yo	1863.0	0.433	0.12	0.392	0.696
1438	id02070	uZjyB0Za9MI	4465.0	0.738	0.299	0.183	0.326
1439	id02071	zeR7rJBuR64	3649.0	0.124	0.186	0.359	0.638
1440	id02072	v0YaXFYHfrg	733.0	0.373	0.138	0.308	0.547
1441	id02073	KyeAcWFEH7s	13374.0	0.304	0.35	0.383	0.511
1442	id02074	QMVD2Kfbr9Y	585.0	0.439	0.247	0.371	0.674
1443	id02075	L1BqBjfjoYE	802.0	0.107	0.128	0.257	0.457
1444	id02077	io81-Qd2AfU	2043.0	0.42	0.179	0.212	0.377
1445	id02078	HI0al7hbumc	2828.0	0.351	0.137	0.319	0.567
1446	id02079	UfoT5sT-958	7280.0	0.041	0.165	0.359	0.64
1447	id02080	WdCA43U_gqk	901.0	0.373	0.213	0.219	0.39
1448	id02081	rXJBwu3v9is	3823.0	0.475	0.174	0.244	0.435
1449	id02083	UiRqMAAYSXs	1073.0	0.457	0.099	0.249	0.442
1450	id02084	nGtcFxpb3lw	5485.0	0.376	0.135	0.237	0.422
1451	id02085	zxoncYQiMgo	441.0	0.622	0.178	0.209	0.372
1452	id02086	sSliWvu6Ufs	1784.0	0.423	0.296	0.294	0.522
1453	id02087	HMAMDfBaPkk	7989.0	0.386	0.17	0.29	0.516
1454	id02088	CoJaDJluzaA	7558.0	0.281	0.033	0.259	0.46
1455	id02089	zMsup_YD-KM	924.0	0.53	0.212	0.278	0.494
1456	id02090	pCMee_eQ-PE	2926.0	0.313	0.219	0.3	0.548
1457	id02091	X5-vfQnRkmA	56.0	0.734	0.168	0.132	0.235
1458	id02092	XM9JK3MYBUk	9695.0	0.146	0.225	0.516	0.688
1459	id02093	DUUkdGvNdNE	322.0	0.437	0.172	0.186	0.331
1460	id02094	6fY-jA1DXNs	3595.0	0.317	0.181	0.341	0.606
1461	id02095	0JZgKq87zvM	9041.0	0.332	0.196	0.293	0.521
1462	id02096	mGv-bAD6NH4	1037.0	0.579	0.159	0.186	0.322
1463	id02097	OjqGzviElBA	914.0	0.07	0.278	0.382	0.694
1464	id02098	nUECJd-2Djc	2639.0	0.291	0.247	0.303	0.538
1465	id02099	IZoYRCU1Vuo	1687.0	0.197	0.244	0.417	0.556
1466	id02100	sYi3ibYbD4Y	73.0	0.093	0.237	0.361	0.642
1467	id02101	NFaDkdNPMbE	916.0	0.222	0.313	0.257	0.343
1468	id02102	8bOv81INYDU	1899.0	0.373	0.213	0.355	0.631
1469	id02103	rt0K7GFeAV0	3885.0	0.469	0.22	0.135	0.241
1470	id02104	GJ5NwPfHqXw	492.0	0.414	0.199	0.333	0.444
1471	id02105	tSatUd4iieE	809.0	0.682	0.234	0.212	0.381
1472	id02106	vx_0D7rqozU	980.0	0.311	0.276	0.486	0.648
1473	id02108	T1bz5QLbMzE	1652.0	0.323	0.256	0.458	0.611
1474	id02109	8j4FKNdFsp8	13383.0	0.259	0.127	0.382	0.679
1475	id02110	H30WyJngCeg	5196.0	0.227	0.358	0.35	0.622
1476	id02111	RfWZryOVLAc	1618.0	0.153	0.124	0.572	1.016
1477	id02112	q9ZfRg-rF6I	1288.0	0.401	0.239	0.26	0.463
1478	id02113	7lu0UsMtqgI	502.0	0.154	0.183	0.269	0.478
1479	id02114	OpG4iWQG9nc	1990.0	0.05	0.176	0.226	0.402
1480	id02115	8klYp_H2f28	8481.0	0.288	0.283	0.395	0.527
1481	id02116	9mbDVTl2mqg	2473.0	0.319	0.172	0.266	0.473
1482	id02119	6gbpQZKhaEQ	256.0	0.513	0.279	0.198	0.352
1483	id02120	yL93zUjtiYE	3169.0	0.343	0.193	0.526	0.937
1484	id02121	Hvvce-FyB2g	7870.0	0.14	0.268	0.337	0.449
1485	id02122	LXZEgBpSA5w	2623.0	0.193	0.22	0.327	0.583
1486	id02123	lsihGzDuH0M	1942.0	0.222	0.141	0.435	0.773
1487	id02124	tZXGo03efSE	4672.0	0.348	0.254	0.257	0.457
1488	id02133	jhiIoGMMM_0	1995.0	0.285	0.203	0.387	0.516
1489	id02134	ygv-p90JWvc	407.0	0.316	0.217	0.374	0.665
1490	id02139	WPql_XuxpWA	719.0	0.442	0.136	0.496	0.881
1491	id02140	E9BuaVNRZDA	4255.0	0.137	0.159	0.46	0.816
1492	id02141	N9M3wX6ilQY	853.0	0.244	0.174	0.18	0.32
1493	id02147	vPZ4Maaed_w	9976.0	0.563	0.183	0.47	0.836
1494	id02148	GbquiIL7A7Q	190.0	0.376	0.311	0.229	0.407
1495	id02149	tB62JCxBGqc	412.0	0.387	0.145	0.208	0.37
1496	id02150	IJE6c4A4lZc	3519.0	0.302	0.287	0.274	0.336
1497	id02151	bFQA0KgbUSY	5876.0	0.129	0.156	0.481	0.854
1498	id02152	5DWfjwMaKGM	1562.0	0.417	0.259	0.188	0.335
1499	id02153	oelWcJMx4Ns	749.0	0.305	0.127	0.19	0.341
1500	id02155	qJDI37ZbVps	2374.0	0.544	0.185	0.195	0.347
1501	id02156	8C5R2dELa_g	797.0	0.213	0.182	0.253	0.449
1502	id02157	71O4PePxVf8	2059.0	0.263	0.164	0.403	0.537
1503	id02158	EUbf6FdKdV4	28597.0	0.206	0.289	0.236	0.514
1504	id02159	RAHYbU429lk	5909.0	0.372	0.254	0.294	0.522
1505	id02160	XoqNwT2UOfQ	155.0	0.143	0.185	0.291	0.517
1506	id02162	q6TkrBaSctM	1935.0	0.247	0.371	0.526	0.701
1507	id02163	QVe40CYmbOU	1086.0	0.299	0.038	0.313	0.557
1508	id02164	k5_vPr3gnqU	1524.0	0.31	0.17	0.421	0.749
1509	id02166	IbKsl4r6t4A	16072.0	0.274	0.532	0.595	0.335
1510	id02168	i7W_bThGEqw	1668.0	0.291	0.189	0.264	0.47
1511	id02172	vaT64EoXYLw	8246.0	0.355	0.158	0.178	0.317
1512	id02173	KUChM5KWFYs	6080.0	0.571	0.197	0.226	0.301
1513	id02174	JSC59f1DgWk	9069.0	0.33	0.212	0.371	0.659
1514	id02175	dF4HJ8P9g5E	12584.0	0.305	0.31	0.319	0.425
1515	id02176	ZYsAj8HgoIM	4210.0	0.305	0.354	0.081	0.143
1516	id02177	iWz7Liq9UT8	384.0	0.397	0.188	0.21	0.373
1517	id02178	HICZWHkwyrM	1669.0	0.631	0.215	0.133	0.236
1518	id02179	gLqHRwJy6JU	910.0	0.222	0.178	0.175	0.311
1519	id02180	SmabMja-Vmc	2238.0	0.155	0.343	0.273	0.485
1520	id02181	cwqooUe0wC0	284.0	0.339	0.196	0.262	0.349
1521	id02183	QASEWVM1R6U	8449.0	0.25	0.264	0.287	0.51
1522	id02185	F04pW6o02f8	2762.0	0.437	0.263	0.494	0.659
1523	id02186	MkXPBbMPwPc	5862.0	0.253	0.063	0.438	0.778
1524	id02187	XtGq2oj0BFk	1767.0	0.518	0.154	0.335	0.596
1525	id02188	0y83ezYQswE	2784.0	0.353	0.269	0.439	0.78
1526	id02189	itaH2U0faAA	2754.0	0.281	0.139	0.455	0.809
1527	id02191	M9srLBiQNSw	3509.0	0.356	0.145	0.404	0.538
1528	id02193	8_x46SPkfdk	1450.0	0.206	0.165	0.244	0.444
1529	id02194	YYC8axHMYzE	2536.0	0.469	0.332	0.322	0.572
1530	id02196	qsKi75lG9rw	376.0	0.099	0.197	0.369	0.493
1531	id02197	Bq-Yq_NUlSg	3999.0	0.435	0.316	0.23	0.41
1532	id02201	PllVM7d6xbw	3159.0	0.263	0.171	0.196	0.356
1533	id02202	PYZhuuofQbM	105.0	0.315	0.258	0.412	0.549
1534	id02203	WBNsmAYrZV0	946.0	0.307	0.18	0.354	0.472
1535	id02204	EqdekIWiKuM	559.0	0.304	0.288	0.299	0.532
1536	id02205	H91Wvl-NyUo	423.0	0.502	0.201	0.229	0.305
1537	id02206	wXkoSiwlwcM	2439.0	0.478	0.216	0.322	0.572
1538	id02208	YH7lt1bUMy8	4982.0	0.115	0.114	0.464	0.825
1539	id02209	eDv-Wq3SF8c	15.0	0.22	0.062	0.482	0.857
1540	id02210	aatgBjHHCyQ	5701.0	0.209	0.23	0.461	0.564
1541	id02211	Rl35pY-Qppk	829.0	0.45	0.048	0.558	0.991
1542	id02212	4FSqPop0ZGs	1171.0	0.682	0.259	0.243	0.323
1543	id02213	muM0prC--vQ	4084.0	0.452	0.195	0.362	0.483
1544	id02214	tu9zItpD6vw	17328.0	0.316	0.208	0.259	0.346
1545	id02215	0bWgg6yZyhc	3963.0	0.431	0.155	0.289	0.514
1546	id02216	Re_5ESX9JdE	17560.0	0.233	0.214	0.257	0.351
1547	id02219	_K-zmOHqyp8	879.0	0.362	0.182	0.242	0.43
1548	id02220	xqfC36_GZGI	7288.0	0.41	0.291	0.18	0.24
1549	id02222	irL06cCOczs	2233.0	0.302	0.176	0.234	0.416
1550	id02223	XPeRPBWKbSY	548.0	0.193	0.126	0.074	0.131
1551	id02226	Qv4jV3MhHss	2571.0	0.254	0.204	0.376	0.501
1552	id02228	HTzwKnQaaV4	8603.0	0.279	0.217	0.394	0.537
1553	id02229	M_MEZ7NPs2A	3184.0	0.554	0.161	0.202	0.367
1554	id02230	VZRLkTCx7vk	2032.0	0.346	0.212	0.315	0.563
1555	id02231	zbhc2j6QFy8	4142.0	0.356	0.119	0.317	0.564
1556	id02233	UkQOj5Iatf0	2161.0	0.414	0.23	0.466	0.828
1557	id02234	38F_CGc9VcA	1659.0	0.293	0.171	0.429	0.763
1558	id02235	AOhIMt5IArI	420.0	0.081	0.066	0.513	0.912
1559	id02236	_UqiSQPXXSM	4964.0	0.182	0.184	0.363	0.646
1560	id02239	SoL2EKGCQI8	3768.0	0.48	0.246	0.219	0.293
1561	id02240	8YvUpD-Qwxo	6036.0	0.366	0.181	0.272	0.484
1562	id02242	hsAWpknhYGM	5754.0	0.517	0.249	0.239	0.425
1563	id02243	fs5UWmE2tpo	1393.0	0.257	0.236	0.496	0.662
1564	id02245	pDfNbt0yqvA	2584.0	0.33	0.144	0.278	0.495
1565	id02247	9Pd1YdL9t50	14536.0	0.202	0.261	0.413	0.517
1566	id02249	09vwJC75GzI	4455.0	0.553	0.171	0.257	0.457
1567	id02252	CdlqS4zbedg	5568.0	0.212	0.294	0.425	0.567
1568	id02253	iLRSVGZG7IM	7308.0	0.317	0.134	0.312	0.567
1569	id02254	LI3KPCUAJos	2984.0	0.411	0.216	0.276	0.491
1570	id02255	eDAKQadBZUE	2859.0	0.5	0.166	0.197	0.263
1571	id02257	V0MB4IrxICI	3872.0	0.271	0.28	0.317	0.564
1572	id02258	0juW_NAx_cQ	8268.0	0.11	0.127	0.522	0.922
1573	id02260	TM9NWmwBgm4	7456.0	0.022	0.283	0.419	0.744
1574	id02262	B_v7cdEXVQI	34935.0	0.337	0.229	0.151	0.268
1575	id02263	dIJMHy14yfs	342.0	0.422	0.199	0.206	0.367
1576	id02264	bTW6Y3khYww	4616.0	0.141	0.181	0.502	0.669
1577	id02266	tS78Ty2yci4	921.0	0.62	0.267	0.205	0.364
1578	id02267	QU6IvTx7A5Q	651.0	0.322	0.264	0.322	0.573
1579	id02268	RZs19cCAXDE	10654.0	0.392	0.256	0.115	0.205
1580	id02270	V2m6cBeJrg8	1983.0	0.438	0.19	0.372	0.496
1581	id02271	Pb8XI0rXtXM	2124.0	0.349	0.181	0.308	0.411
1582	id02273	W8-GSxZo3JE	719.0	0.463	0.294	0.258	0.357
1583	id02275	hDzEGOnyUkU	14387.0	0.33	0.205	0.292	0.52
1584	id02276	C2-Ro-2E8EI	2508.0	0.209	0.127	0.423	0.752
1585	id02281	1pQr8sxsbko	2204.0	0.424	0.247	0.14	0.249
1586	id02282	bOaJRzw9Jc4	3571.0	0.377	0.172	0.291	0.516
1587	id02286	x4PZyJhDTUo	1879.0	0.357	0.23	0.356	0.632
1588	id02287	vI-TiCV6aAk	4152.0	0.217	0.16	0.398	0.707
1589	id02288	NDpbCuTbdd4	2744.0	0.409	0.141	0.286	0.384
1590	id02289	Xqekg3zQAIg	1944.0	0.321	0.043	0.406	0.722
1591	id02291	V86VjQmikPM	642.0	0.418	0.247	0.333	0.444
1592	id02292	GclxQ_tq5r4	17087.0	0.345	0.32	0.21	0.315
1593	id02293	Urs2Ywq_yOo	3361.0	0.268	0.142	0.258	0.459
1594	id02294	lzK1Y7Ij_Hc	16023.0	0.163	0.267	0.479	0.638
1595	id02295	CaUgzCBEas0	32477.0	0.387	0.196	0.324	0.421
1596	id02296	C7hMfR18LD4	319.0	0.407	0.275	0.147	0.26
1597	id02297	44Hq-3Gh_LM	2823.0	0.364	0.216	0.339	0.452
1598	id02298	43pfb9wtxGQ	9907.0	0.605	0.15	0.284	0.505
1599	id02299	fWvI9cB_8eM	2076.0	0.179	0.301	0.269	0.478
1600	id02300	hLnfjvJ-PmA	25412.0	0.349	0.27	0.273	0.364
1601	id02301	7KkGyw8zAL4	20235.0	0.411	0.247	0.074	0.131
1602	id02302	eDd2hNMalCs	1256.0	0.188	0.476	0.648	0.364
1603	id02303	T8-cJkAhih4	215.0	0.285	0.14	0.328	0.584
1604	id02304	JXk2eN2Mf5I	1139.0	0.377	0.166	0.186	0.248
1605	id02306	PV6tTClL8GY	746.0	0.311	0.23	0.339	0.604
1606	id02310	86NB4XfDqdQ	2820.0	0.564	0.249	0.274	0.365
1607	id02311	YVMOcCkNY0A	11742.0	0.381	0.309	0.228	0.406
1608	id02312	qZa5YhpPdTY	2229.0	0.4	0.151	0.363	0.646
1609	id02314	Cf07XErp_eA	1800.0	0.145	0.11	0.216	0.385
1610	id02315	58jWC4Tq1G8	744.0	0.254	0.083	0.756	1.009
1611	id02316	Q7alZm5p1fo	23437.0	0.324	0.205	0.452	0.804
1612	id02317	izudwWTXuUk	1854.0	0.229	0.08	0.145	0.258
1613	id02318	le4wF2pRYzc	525.0	0.438	0.222	0.222	0.394
1614	id02322	dtHFZ3KhUx4	3840.0	0.665	0.179	0.144	0.256
1615	id02323	kzBk9VWGbk4	1585.0	0.32	0.116	0.342	0.615
1616	id02325	azGxUDwRz7c	3373.0	0.368	0.167	0.329	0.594
1617	id02327	44Q5pEnLk_c	5156.0	0.178	0.104	0.195	0.347
1618	id02329	kBKUUmyOWpM	6895.0	0.546	0.228	0.277	0.415
1619	id02331	LJdtecWIS3A	16016.0	0.314	0.313	0.115	0.153
1620	id02332	9DXt3HqDwm4	5492.0	0.557	0.137	0.175	0.311
1621	id02338	yK483vi2kPk	5438.0	0.3	0.177	0.606	0.807
1622	id02339	JSzkPaUKaKI	3624.0	0.344	0.198	0.381	0.678
1623	id02340	ppEuk6sQpzw	2155.0	0.234	0.042	0.347	0.616
1624	id02341	dpKcoO0pdy8	2738.0	0.322	0.141	0.284	0.505
1625	id02342	SUaBeYuSpJs	1742.0	0.437	0.211	0.229	0.407
1626	id02343	PxJPJ1MS93E	10700.0	0.414	0.189	0.311	0.553
1627	id02344	SDRegHGXYCA	1365.0	0.578	0.308	0.132	0.177
1628	id02346	exe-xNm3TMk	1954.0	0.34	0.271	0.302	0.537
1629	id02348	ao5yDzrIXrI	4669.0	0.043	0.236	0.675	0.383
1630	id02349	Y9JHBw1sRFY	858.0	0.378	0.18	0.247	0.44
1631	id02350	4Fszm_-_WGU	3219.0	0.543	0.123	0.246	0.437
1632	id02351	SHycRMBDme0	3540.0	0.128	0.252	0.146	0.259
1633	id02353	MYJXiSNY-aE	1380.0	0.242	0.128	0.363	0.644
1634	id02355	YqkddM1obYA	995.0	0.43	0.083	0.408	0.726
1635	id02356	HD-zGs8H_mk	1971.0	0.22	0.264	0.335	0.596
1636	id02357	cEOghMjZaKA	4353.0	0.26	0.207	0.352	0.441
1637	id02358	t40r9cUQOeQ	9849.0	0.58	0.208	0.185	0.328
1638	id02359	5ihNeVEKyLg	4340.0	0.196	0.229	0.368	0.654
1639	id02361	stErqmKZdnw	1239.0	0.156	0.262	0.156	0.277
1640	id02362	BO0puHE_hos	8884.0	0.251	0.241	0.507	0.677
1641	id02363	m_wRWOnO2n4	63.0	0.341	0.175	0.295	0.525
1642	id02364	lQnkJC23j9c	1755.0	0.289	0.27	0.331	0.588
1643	id02365	ZpD4x2zGmpA	2224.0	0.431	0.225	0.18	0.24
1644	id02367	9sXCEDKls70	9699.0	0.401	0.18	0.414	0.736
1645	id02368	f--F3JO4As8	8594.0	0.5	0.18	0.195	0.347
1646	id02381	05eOViv7wyY	9783.0	0.222	0.331	0.387	0.688
1647	id02384	EerB5D3dIF4	618.0	0.284	0.129	0.293	0.52
1648	id02388	gp5Qv7oezGc	689.0	0.404	0.13	0.297	0.527
1649	id02389	mtzVi1zkoCY	1901.0	0.452	0.301	0.187	0.332
1650	id02390	akiep7Eqeb0	1073.0	0.105	0.174	0.464	0.619
1651	id02391	RYTA-w_B6JE	1448.0	0.357	0.23	0.375	0.5
1652	id02392	ahpsONW2OAs	3492.0	0.323	0.166	0.319	0.567
1653	id02395	PG5cFjRgp3c	2956.0	0.294	0.203	0.391	0.521
1654	id02409	u-IEBGzkwfc	6756.0	0.105	0.281	0.083	0.147
1655	id02410	mBzI-9yyVNk	6929.0	0.188	0.207	0.608	0.811
1656	id02411	sQB4KByMZg4	1660.0	0.304	0.106	0.444	0.789
1657	id02413	3OYs5GVce0E	9125.0	0.351	0.213	0.336	0.599
1658	id02414	H5PjJ_SCKeo	390.0	0.209	0.293	0.212	0.377
1659	id02416	uaGOmklgPgc	16.0	0.143	0.191	0.315	0.56
1660	id02418	LsImCmQ0b2s	5338.0	0.288	0.157	0.357	0.635
1661	id02420	KjNcC15xvJQ	1557.0	0.194	0.285	0.366	0.651
1662	id02421	D44_k82pzLY	2810.0	0.556	0.236	0.087	0.154
1663	id02426	sdQYli_AZug	332.0	0.302	0.226	0.309	0.412
1664	id02432	OmzNYuwUO4o	2208.0	0.303	0.295	0.29	0.386
1665	id02436	h1JDXL40wks	2030.0	0.083	0.181	0.269	0.359
1666	id02437	oo3t-Wq9-60	3019.0	0.484	0.144	0.262	0.467
1667	id02438	4bxKauxq4dE	6566.0	0.638	0.184	0.213	0.379
1668	id02439	eMQFiQmRLck	1159.0	0.349	0.237	0.35	0.638
1669	id02440	9Koh9wxCgtM	1349.0	0.38	0.16	0.383	0.681
1670	id02441	Cx5tqvgqCBQ	17662.0	0.105	0.146	0.304	0.405
1671	id02444	EQE5LrniFYo	1750.0	0.437	0.164	0.219	0.389
1672	id02445	wgarV13g6QM	2829.0	0.354	0.216	0.272	0.486
1673	id02446	kfceMXn1Xvc	957.0	0.083	0.118	0.524	0.932
1674	id02448	UpQUaCuCZDM	3200.0	0.167	0.163	0.2	0.356
1675	id02449	lquUNCcGX5U	997.0	0.278	0.271	0.213	0.378
1676	id02450	RahxM-mbJWU	4829.0	0.332	0.166	0.247	0.44
1677	id02452	LpYVJLhASis	462.0	0.358	0.143	0.256	0.454
1678	id02453	WgRucLmqZdk	2925.0	0.165	0.158	0.469	0.626
1679	id02455	S-bRYn38Gwk	973.0	0.438	0.17	0.336	0.598
1680	id02457	vUebCu2Ugc0	5070.0	0.355	0.204	0.283	0.502
1681	id02458	bNMp5PjOCSo	512.0	0.53	0.087	0.344	0.611
1682	id02459	ZPvlwMs7QFQ	856.0	0.383	0.197	0.214	0.38
1683	id02460	PLNlsV2WrKo	962.0	0.481	0.219	0.25	0.444
1684	id02461	IDxedVx_Bo0	676.0	0.391	0.1	0.35	0.622
1685	id02462	rAIxnPbSZ_g	2961.0	0.347	0.174	0.418	0.743
1686	id02463	STNRinl2_6Y	831.0	0.697	0.178	0.154	0.274
1687	id02464	1hxJsZYV7mI	4267.0	0.665	0.153	0.188	0.333
1688	id02465	YejEu94duv4	5242.0	0.366	0.15	0.314	0.384
1689	id02466	5x8ARIxg51I	259.0	0.709	0.324	0.2	0.267
1690	id02467	dHHuA_RrQag	5862.0	0.411	0.193	0.165	0.294
1691	id02469	SBjoMDDoCnM	446.0	0.616	0.105	0.199	0.353
1692	id02471	zv5YHMOFfos	2177.0	0.365	0.199	0.405	0.72
1693	id02472	V6VC_2tGcFM	3971.0	0.361	0.138	0.373	0.498
1694	id02473	lczTO5yx1yI	27499.0	0.358	0.248	0.563	0.756
1695	id02475	Dn4ObDjovrw	1238.0	0.523	0.201	0.324	0.575
1696	id02477	Biow4gVB_Jk	9772.0	0.35	0.086	0.214	0.375
1697	id02479	hDDk2sGSpl8	2531.0	0.278	0.15	0.272	0.484
1698	id02482	4zrnMWyO9EI	3642.0	0.335	0.156	0.524	0.656
1699	id02484	1_evUTjC0pI	1222.0	0.346	0.2	0.203	0.36
1700	id02485	_rnoBgrQ7G4	2099.0	0.341	0.083	0.384	0.683
1701	id02486	MsRmb_GkhxE	3602.0	0.384	0.251	0.353	0.627
1702	id02488	0aTTqXvkjvA	5096.0	0.397	0.197	0.26	0.463
1703	id02489	lal7KlSbAUs	1694.0	0.397	0.172	0.235	0.419
1704	id02490	71wGExBINCs	4092.0	0.614	0.452	0.158	0.281
1705	id02493	HiPZWzqhizg	6194.0	0.33	0.197	0.284	0.507
1706	id02494	CE20Ss5WrX0	4383.0	0.366	0.28	0.372	0.677
1707	id02495	pYY9jKECojM	7707.0	0.137	0.216	0.584	0.779
1708	id02496	rWe5Gll4rFk	3152.0	0.127	0.217	0.39	0.531
1709	id02497	OsUMOdVWM-w	14057.0	0.715	0.281	0.165	0.22
1710	id02499	KnVfrqzUZrc	2952.0	0.02	0.087	0.24	0.427
1711	id02501	ccDw2rE4eN0	894.0	0.252	0.177	0.311	0.415
1712	id02502	uia1GOk6Yc8	696.0	0.451	0.183	0.266	0.473
1713	id02505	g3rMkSFXUrI	499.0	0.258	0.126	0.366	0.488
1714	id02508	m5mMWjuPGf0	792.0	0.384	0.205	0.292	0.522
1715	id02509	e8N9_vRyLC0	396.0	0.297	0.195	0.544	0.725
1716	id02511	8WJ33cRletY	346.0	0.25	0.226	0.443	0.59
1717	id02513	pH31Qj7HWb8	3367.0	0.33	0.135	0.442	0.786
1718	id02515	h0wX1raXG28	1999.0	0.409	0.183	0.369	0.657
1719	id02530	YASiHGQ86Mk	473.0	0.209	0.224	0.194	0.346
1720	id02531	HSnZh31wpFE	7927.0	0.306	0.138	0.41	0.728
1721	id02532	gs-p-UIsNKU	400.0	0.335	0.183	0.297	0.527
1722	id02534	nJbwpuGBVgQ	3933.0	0.29	0.223	0.25	0.444
1723	id02535	FGVi2nxe-tY	465.0	0.168	0.293	0.342	0.342
1724	id02537	ezKMyPt8GMM	23922.0	0.296	0.151	0.27	0.48
1725	id02538	ns0SdrLeI74	334.0	0.245	0.261	0.306	0.544
1726	id02539	973n1DHHLXo	134.0	0.408	0.172	0.266	0.473
1727	id02540	eVRjZFsWYiw	2085.0	0.292	0.221	0.442	0.786
1728	id02542	cwgUjse_REU	7303.0	0.446	0.203	0.321	0.57
1729	id02544	9XxQ1jDy_2M	2802.0	0.353	0.236	0.41	0.728
1730	id02545	bcv3F0vuMnQ	3164.0	0.152	0.19	0.439	0.585
1731	id02546	JUq6kd7enKc	7294.0	0.471	0.087	0.246	0.437
1732	id02547	yWB3_EtUYFk	8431.0	0.462	0.31	0.41	0.512
1733	id02548	Hmlw5PIf64o	8436.0	0.53	0.202	0.268	0.47
1734	id02553	BY-TVA9ThRo	486.0	0.257	0.123	0.353	0.628
1735	id02554	RzoXLsVF2yM	4796.0	0.355	0.162	0.271	0.481
1736	id02555	BCkzgtNsUaw	9658.0	0.345	0.19	0.345	0.614
1737	id02558	zl0oqmiyGQw	12859.0	0.308	0.159	0.292	0.519
1738	id02561	p5jHa7sZmFU	3471.0	0.538	0.167	0.197	0.263
1739	id02562	hSxk48jKa7Y	2083.0	0.161	0.252	0.471	0.837
1740	id02563	j3YjeARuilI	1232.0	0.5	0.092	0.102	0.181
1741	id02565	GPhmkDHitsc	9345.0	0.267	0.149	0.397	0.71
1742	id02566	S4YGyN7hCxY	3024.0	0.436	0.284	0.207	0.277
1743	id02567	Odmoe6B0uPw	2650.0	0.166	0.214	0.394	0.701
1744	id02568	2coHfjRiXss	5269.0	0.201	0.231	0.501	0.89
1745	id02569	prvcdwnRqzo	1739.0	0.44	0.214	0.323	0.574
1746	id02570	JHjiyqxrTvI	16151.0	0.415	0.259	0.275	0.489
1747	id02572	OagwZGo1SHA	408.0	0.379	0.165	0.263	0.468
1748	id02573	MEoMDEkrkLs	3808.0	0.368	0.167	0.222	0.395
1749	id02574	QftlMPbioXU	937.0	0.442	0.28	0.316	0.562
1750	id02575	QYT6kNE1xcQ	5406.0	0.326	0.182	0.177	0.315
1751	id02576	WnbNQuJzErQ	6664.0	0.285	0.221	0.495	0.88
1752	id02577	Az0BGrX_TwI	54.0	0.442	0.155	0.314	0.419
1753	id02578	7vcd-5LPayo	532.0	0.287	0.112	0.363	0.644
1754	id02579	b4NAQ37vFqQ	752.0	0.416	0.197	0.322	0.572
